symbol,cond1,cond2,cond3,cond4,cond5,cond6,cond7,met_count,close,volume,date,rs_score,rs_benchmark,cond8,met_count_fin,rs_score_fin,provider_symbol,fin_met_count,has_error,rs_percentile,fin_percentile,total_percentile,total_met_count
AKAM,True,True,True,True,True,True,True,8,106.47000122070312,4787200.0,2026-03-11,85.58,SPY,True,8,85.58,,0,True,4.292929292929292,22.727272727272727,27.02020202020202,8
RSVR,True,True,True,True,True,True,True,8,9.829999923706056,90300.0,2026-03-11,85.54,SPY,True,8,85.54,,0,True,4.166666666666666,22.727272727272727,26.89393939393939,8
LPG,True,True,True,True,True,True,True,8,31.59000015258789,881400.0,2026-03-11,85.45,SPY,True,8,85.45,,0,True,3.6616161616161618,22.727272727272727,26.38888888888889,8
ASRV,True,True,True,True,True,True,True,8,3.680000066757202,3800.0,2026-03-11,85.39,SPY,True,8,85.39,,0,True,3.4090909090909087,22.727272727272727,26.13636363636364,8
DNLI,True,True,True,True,True,True,True,8,21.61000061035156,1140000.0,2026-03-11,85.35,SPY,True,8,85.35,,0,True,3.0303030303030303,22.727272727272727,25.75757575757576,8
PRLB,True,True,True,True,True,True,True,8,58.34000015258789,134500.0,2026-03-11,85.34,SPY,True,8,85.34,,0,True,2.904040404040404,22.727272727272727,25.63131313131313,8
VNET,True,True,True,True,True,True,True,8,11.149999618530272,4804200.0,2026-03-11,85.32,SPY,True,8,85.32,,0,True,2.6515151515151514,22.727272727272727,25.37878787878788,8
CVEO,True,True,True,True,True,True,True,8,29.239999771118164,108000.0,2026-03-11,85.24,SPY,True,8,85.24,,0,True,2.272727272727273,22.727272727272727,25.0,8
BHE,True,True,True,True,True,True,True,8,54.79999923706055,333100.0,2026-03-11,85.22,SPY,True,8,85.22,,0,True,2.146464646464646,22.727272727272727,24.873737373737374,8
SPB,True,True,True,True,True,True,True,8,76.87999725341797,306200.0,2026-03-11,85.19,SPY,True,8,85.19,,0,True,1.893939393939394,22.727272727272727,24.62121212121212,8
PSX,True,True,True,True,True,True,True,8,169.5,3783000.0,2026-03-11,85.18,SPY,True,8,85.18,,0,True,1.7676767676767675,22.727272727272727,24.49494949494949,8
HRTG,True,True,True,True,True,True,True,8,26.799999237060547,446300.0,2026-03-11,85.17,SPY,True,8,85.17,,0,True,1.6414141414141417,22.727272727272727,24.36868686868687,8
MBBC,True,True,True,True,True,True,True,8,13.8100004196167,0.0,2026-03-11,85.15,SPY,True,8,85.15,,0,True,1.5151515151515151,22.727272727272727,24.24242424242424,8
EIX,True,True,True,True,True,True,True,8,71.52999877929688,4775900.0,2026-03-11,85.13,SPY,True,8,85.13,,0,True,1.3888888888888888,22.727272727272727,24.116161616161616,8
ADM,True,True,True,True,True,True,True,8,70.83000183105469,5839200.0,2026-03-11,85.09,SPY,True,8,85.09,,0,True,1.0101010101010102,22.727272727272727,23.737373737373737,8
GRCE,True,True,True,True,True,True,True,8,3.950000047683716,366200.0,2026-03-11,85.08,SPY,True,8,85.08,,0,True,0.8838383838383838,22.727272727272727,23.61111111111111,8
DTM,True,True,True,True,True,True,True,8,138.86000061035156,495100.0,2026-03-11,85.05,SPY,True,8,85.05,,0,True,0.6313131313131313,22.727272727272727,23.358585858585855,8
