symbol,data_available,image_generated,vcp_detected,vcp_confidence,vcp_confidence_level,vcp_dimensional_scores,cup_handle_detected,cup_handle_confidence,cup_handle_confidence_level,cup_handle_dimensional_scores,processing_date
FEIM,True,True,False,0.478,Low,"{'technical_quality': np.float64(0.3163756309196193), 'volume_confirmation': np.float64(0.17251104165443476), 'temporal_validity': 1.0, 'market_context': 1.0}",False,0.56,Low,"{'technical_quality': 0.75, 'volume_confirmation': 0.0, 'temporal_validity': 0.8, 'market_context': 1.0}",2025-08-01
FUTU,True,True,False,0.0,,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",True,0.65,Medium,"{'technical_quality': 0.65, 'volume_confirmation': 0.4, 'temporal_validity': 1.0, 'market_context': 0.7}",2025-08-01
DCO,True,True,False,0.422,Low,"{'technical_quality': np.float64(0.1673651341942869), 'volume_confirmation': np.float64(0.38343490263015745), 'temporal_validity': 0.7, 'market_context': 1.0}",True,0.62,Medium,"{'technical_quality': 0.6, 'volume_confirmation': 0.4, 'temporal_validity': 0.8, 'market_context': 1.0}",2025-08-01
EOSE,True,True,False,0.576,Low,"{'technical_quality': np.float64(0.6925785162713002), 'volume_confirmation': np.float64(0.13125310868830292), 'temporal_validity': 1.0, 'market_context': 0.6}",False,0.58,Low,"{'technical_quality': 0.7, 'volume_confirmation': 0.2, 'temporal_validity': 0.9000000000000001, 'market_context': 0.6}",2025-08-01
AFRM,True,True,True,0.663,Medium,"{'technical_quality': np.float64(0.7657065600246187), 'volume_confirmation': np.float64(0.42122648040596067), 'temporal_validity': 0.9, 'market_context': 0.5}",False,0.45,Low,"{'technical_quality': 0.35, 'volume_confirmation': 0.2, 'temporal_validity': 1.0, 'market_context': 0.5}",2025-08-01
ACMR,True,True,False,0.596,Low,"{'technical_quality': np.float64(0.6934172810687996), 'volume_confirmation': np.float64(0.06054807103490508), 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.6,Medium,"{'technical_quality': 0.5, 'volume_confirmation': 0.4, 'temporal_validity': 0.9000000000000001, 'market_context': 1.0}",2025-08-01
DNA,True,True,False,0.492,Low,"{'technical_quality': np.float64(0.26398956858191464), 'volume_confirmation': np.float64(0.388240653881636), 'temporal_validity': 1.0, 'market_context': 0.7}",True,0.61,Medium,"{'technical_quality': 0.25, 'volume_confirmation': 1.0, 'temporal_validity': 0.7, 'market_context': 0.7}",2025-08-01
DXPE,True,True,False,0.432,Low,"{'technical_quality': np.float64(0.3895904681848047), 'volume_confirmation': np.float64(0.05402899067096883), 'temporal_validity': 0.8, 'market_context': 1.0}",True,0.74,Medium,"{'technical_quality': 0.5499999999999999, 'volume_confirmation': 0.8, 'temporal_validity': 0.9000000000000001, 'market_context': 1.0}",2025-08-01
COEP,True,True,False,0.404,Low,"{'technical_quality': np.float64(0.30893786905777343), 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",False,0.32,,"{'technical_quality': 0.2, 'volume_confirmation': 0.0, 'temporal_validity': 0.8, 'market_context': 0.7999999999999999}",2025-08-01
HNRG,True,True,True,0.646,Medium,"{'technical_quality': np.float64(0.6279298895496219), 'volume_confirmation': np.float64(0.35042000465690837), 'temporal_validity': 1.0, 'market_context': 0.8999999999999999}",True,0.67,Medium,"{'technical_quality': 0.8, 'volume_confirmation': 0.4, 'temporal_validity': 0.7, 'market_context': 0.8999999999999999}",2025-08-01
AVGO,True,True,False,0.0,,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",False,0.0,,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",2025-08-01
CPS,True,True,True,0.612,Medium,"{'technical_quality': np.float64(0.6778490995618744), 'volume_confirmation': np.float64(0.23566558188069436), 'temporal_validity': 1.0, 'market_context': 0.7}",False,0.53,Low,"{'technical_quality': 0.8, 'volume_confirmation': 0.0, 'temporal_validity': 0.7, 'market_context': 0.7}",2025-08-01
CLBR,True,True,False,0.546,Low,"{'technical_quality': np.float64(0.3622640641201743), 'volume_confirmation': np.float64(0.33558846804086556), 'temporal_validity': 1.0, 'market_context': 1.0}",False,0.4,Low,"{'technical_quality': 0.25, 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 1.0}",2025-08-01
DB,True,True,True,0.611,Medium,"{'technical_quality': np.float64(0.6811964409037949), 'volume_confirmation': np.float64(0.12974767026980683), 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.68,Medium,"{'technical_quality': 0.75, 'volume_confirmation': 0.4, 'temporal_validity': 0.8, 'market_context': 1.0}",2025-08-01
COOP,True,True,True,0.659,Medium,"{'technical_quality': np.float64(0.5784865774833643), 'volume_confirmation': np.float64(0.5591174418726846), 'temporal_validity': 1.0, 'market_context': 0.6}",True,0.78,Medium,"{'technical_quality': 0.65, 'volume_confirmation': 1.0, 'temporal_validity': 0.8, 'market_context': 0.6}",2025-08-01
AWI,True,True,False,0.532,Low,"{'technical_quality': np.float64(0.5815706337466812), 'volume_confirmation': np.float64(0.13001359116323966), 'temporal_validity': 0.7999999999999999, 'market_context': 1.0}",True,0.72,Medium,"{'technical_quality': 0.75, 'volume_confirmation': 0.4, 'temporal_validity': 1.0, 'market_context': 1.0}",2025-08-01
WILC,True,True,False,0.505,Low,"{'technical_quality': np.float64(0.373585494048157), 'volume_confirmation': np.float64(0.18475877192982457), 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.7,Medium,"{'technical_quality': 0.7, 'volume_confirmation': 0.4, 'temporal_validity': 1.0, 'market_context': 1.0}",2025-08-01
STX,True,True,False,0.0,,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",True,0.68,Medium,"{'technical_quality': 0.8, 'volume_confirmation': 0.2, 'temporal_validity': 1.0, 'market_context': 1.0}",2025-08-01
QD,True,True,True,0.689,Medium,"{'technical_quality': np.float64(0.581175705186053), 'volume_confirmation': np.float64(0.5203882880305642), 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.66,Medium,"{'technical_quality': 0.6, 'volume_confirmation': 0.4, 'temporal_validity': 1.0, 'market_context': 1.0}",2025-08-01
KEN,True,True,False,0.463,Low,"{'technical_quality': np.float64(0.2811370315691865), 'volume_confirmation': np.float64(0.20134444854542516), 'temporal_validity': 1.0, 'market_context': 0.8999999999999999}",True,0.69,Medium,"{'technical_quality': 0.75, 'volume_confirmation': 0.4, 'temporal_validity': 0.9000000000000001, 'market_context': 0.8999999999999999}",2025-08-01
MIND,True,True,True,0.63,Medium,"{'technical_quality': np.float64(0.2988224700100236), 'volume_confirmation': np.float64(0.7024224780253833), 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.72,Medium,"{'technical_quality': 0.30000000000000004, 'volume_confirmation': 1.0, 'temporal_validity': 1.0, 'market_context': 1.0}",2025-08-01
FIVE,True,True,False,0.0,,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",True,0.7,Medium,"{'technical_quality': 0.8, 'volume_confirmation': 0.4, 'temporal_validity': 1.0, 'market_context': 0.6}",2025-08-01
OLO,True,True,True,0.668,Medium,"{'technical_quality': np.float64(0.8117483430737371), 'volume_confirmation': np.float64(0.20943820791665266), 'temporal_validity': 1.0, 'market_context': 0.8}",True,0.72,Medium,"{'technical_quality': 0.7000000000000001, 'volume_confirmation': 0.6000000000000001, 'temporal_validity': 0.9000000000000001, 'market_context': 0.8}",2025-08-01
APH,True,True,False,0.0,,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",True,0.62,Medium,"{'technical_quality': 0.6, 'volume_confirmation': 0.4, 'temporal_validity': 0.8, 'market_context': 1.0}",2025-08-01
CKPT,True,True,True,0.629,Medium,"{'technical_quality': np.float64(0.8048116575364351), 'volume_confirmation': np.float64(0.08932210228992232), 'temporal_validity': 1.0, 'market_context': 0.8}",False,0.54,Low,"{'technical_quality': 0.55, 'volume_confirmation': 0.2, 'temporal_validity': 0.9000000000000001, 'market_context': 0.8}",2025-08-01
AHR,True,True,True,0.814,High,"{'technical_quality': np.float64(0.8833023477386008), 'volume_confirmation': np.float64(0.634313368906195), 'temporal_validity': 1.0, 'market_context': 0.7}",True,0.73,Medium,"{'technical_quality': 0.5, 'volume_confirmation': 1.0, 'temporal_validity': 0.8, 'market_context': 0.7}",2025-08-01
PPA,True,True,True,0.632,Medium,"{'technical_quality': np.float64(0.8499621338521997), 'volume_confirmation': np.float64(0.07266354291525916), 'temporal_validity': 1.0, 'market_context': 0.7}",False,0.59,Low,"{'technical_quality': 0.6, 'volume_confirmation': 0.4, 'temporal_validity': 0.8, 'market_context': 0.7}",2025-08-01
THM,True,True,False,0.531,Low,"{'technical_quality': np.float64(0.4624836496492293), 'volume_confirmation': np.float64(0.15439318798540283), 'temporal_validity': 1.0, 'market_context': 1.0}",False,0.48,Low,"{'technical_quality': 0.55, 'volume_confirmation': 0.0, 'temporal_validity': 0.8, 'market_context': 1.0}",2025-08-01
PVLA,True,True,False,0.554,Low,"{'technical_quality': np.float64(0.36273767314077926), 'volume_confirmation': np.float64(0.3966019438571827), 'temporal_validity': 1.0, 'market_context': 0.8999999999999999}",True,0.61,Medium,"{'technical_quality': 0.5, 'volume_confirmation': 0.6000000000000001, 'temporal_validity': 0.7, 'market_context': 0.8999999999999999}",2025-08-01
INOD,True,True,False,0.597,Low,"{'technical_quality': np.float64(0.5955104118605314), 'volume_confirmation': np.float64(0.1945920388304573), 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.72,Medium,"{'technical_quality': 0.45, 'volume_confirmation': 0.8, 'temporal_validity': 1.0, 'market_context': 1.0}",2025-08-01
LTL,True,True,True,0.616,Medium,"{'technical_quality': np.float64(0.8803572937103145), 'volume_confirmation': np.float64(0.07874370807355209), 'temporal_validity': 1.0, 'market_context': 0.4}",True,0.64,Medium,"{'technical_quality': 0.7, 'volume_confirmation': 0.4, 'temporal_validity': 1.0, 'market_context': 0.4}",2025-08-01
ICAD,True,True,True,0.615,Medium,"{'technical_quality': np.float64(0.6066845527558206), 'volume_confirmation': np.float64(0.34231528235373543), 'temporal_validity': 1.0, 'market_context': 0.7}",True,0.65,Medium,"{'technical_quality': 0.55, 'volume_confirmation': 0.6, 'temporal_validity': 0.9000000000000001, 'market_context': 0.7}",2025-08-01
NET,True,True,False,0.0,,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",True,0.66,Medium,"{'technical_quality': 0.7, 'volume_confirmation': 0.4, 'temporal_validity': 0.8, 'market_context': 1.0}",2025-08-01
FARO,True,True,True,0.637,Medium,"{'technical_quality': np.float64(0.7608015189393541), 'volume_confirmation': np.float64(0.17402188417400588), 'temporal_validity': 1.0, 'market_context': 0.8}",True,0.64,Medium,"{'technical_quality': 0.75, 'volume_confirmation': 0.2, 'temporal_validity': 1.0, 'market_context': 0.8}",2025-08-01
ELVA,True,True,False,0.444,Low,"{'technical_quality': np.float64(0.35934154766261683), 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.76,Medium,"{'technical_quality': 0.8, 'volume_confirmation': 0.6, 'temporal_validity': 0.8, 'market_context': 1.0}",2025-08-01
SOFI,True,True,True,0.603,Medium,"{'technical_quality': np.float64(0.7018145738847874), 'volume_confirmation': np.float64(0.07357196555937381), 'temporal_validity': 1.0, 'market_context': 1.0}",False,0.56,Low,"{'technical_quality': 0.55, 'volume_confirmation': 0.2, 'temporal_validity': 0.9000000000000001, 'market_context': 1.0}",2025-08-01
FNGS,True,True,True,0.662,Medium,"{'technical_quality': np.float64(0.7807331879885071), 'volume_confirmation': np.float64(0.23269169507832724), 'temporal_validity': 1.0, 'market_context': 0.8}",True,0.9,High,"{'technical_quality': 0.8, 'volume_confirmation': 1.0, 'temporal_validity': 1.0, 'market_context': 0.8}",2025-08-01
GOGO,True,True,True,0.771,Medium,"{'technical_quality': np.float64(0.7672023470196639), 'volume_confirmation': np.float64(0.6460617140780684), 'temporal_validity': 1.0, 'market_context': 0.7}",False,0.53,Low,"{'technical_quality': 0.8, 'volume_confirmation': 0.0, 'temporal_validity': 0.7, 'market_context': 0.7}",2025-08-01
MGRM,True,True,False,0.561,Low,"{'technical_quality': np.float64(0.3819647970826266), 'volume_confirmation': np.float64(0.42640166585654193), 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",True,0.78,Medium,"{'technical_quality': 0.55, 'volume_confirmation': 1.0, 'temporal_validity': 0.8999999999999999, 'market_context': 0.7999999999999999}",2025-08-01
KTOS,True,True,True,0.703,Medium,"{'technical_quality': np.float64(0.7046504735146434), 'volume_confirmation': np.float64(0.4384602757970279), 'temporal_validity': 1.0, 'market_context': 0.8999999999999999}",True,0.61,Medium,"{'technical_quality': 0.65, 'volume_confirmation': 0.4, 'temporal_validity': 0.7, 'market_context': 0.8999999999999999}",2025-08-01
FFTY,True,True,True,0.64,Medium,"{'technical_quality': np.float64(0.8343770569515897), 'volume_confirmation': np.float64(0.08894789246598075), 'temporal_validity': 1.0, 'market_context': 0.8}",True,0.84,High,"{'technical_quality': 0.6499999999999999, 'volume_confirmation': 1.0, 'temporal_validity': 1.0, 'market_context': 0.8}",2025-08-01
IOBT,True,True,False,0.428,Low,"{'technical_quality': np.float64(0.3208644593542345), 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.78,Medium,"{'technical_quality': 0.75, 'volume_confirmation': 0.8, 'temporal_validity': 0.7, 'market_context': 1.0}",2025-08-01
UCL,True,True,False,0.426,Low,"{'technical_quality': np.float64(0.34075132647102857), 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 0.8999999999999999}",True,0.69,Medium,"{'technical_quality': 0.7, 'volume_confirmation': 0.4, 'temporal_validity': 1.0, 'market_context': 0.8999999999999999}",2025-08-01
ONC,True,True,False,0.478,Low,"{'technical_quality': np.float64(0.5958595977434776), 'volume_confirmation': 0.0, 'temporal_validity': 0.7, 'market_context': 1.0}",True,0.68,Medium,"{'technical_quality': 0.75, 'volume_confirmation': 0.4, 'temporal_validity': 0.8, 'market_context': 1.0}",2025-08-01
ASPI,True,True,False,0.412,Low,"{'technical_quality': np.float64(0.33119148327456815), 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",True,0.78,Medium,"{'technical_quality': 0.65, 'volume_confirmation': 0.8, 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",2025-08-01
ONLN,True,True,True,0.642,Medium,"{'technical_quality': np.float64(0.8801210468395271), 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 0.9}",True,0.63,Medium,"{'technical_quality': 0.7, 'volume_confirmation': 0.2, 'temporal_validity': 1.0, 'market_context': 0.9}",2025-08-01
DOMO,True,True,False,0.48,Low,"{'technical_quality': np.float64(0.41457285151042467), 'volume_confirmation': np.float64(0.11231584836294856), 'temporal_validity': 0.9, 'market_context': 1.0}",False,0.52,Low,"{'technical_quality': 0.55, 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 1.0}",2025-08-01
LASR,True,True,False,0.491,Low,"{'technical_quality': np.float64(0.33069292707158005), 'volume_confirmation': np.float64(0.26131111194618767), 'temporal_validity': 0.9, 'market_context': 1.0}",False,0.58,Low,"{'technical_quality': 0.7, 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 1.0}",2025-08-01
ARTY,True,True,False,0.545,Low,"{'technical_quality': np.float64(0.5927442656979542), 'volume_confirmation': np.float64(0.02616631659911842), 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.72,Medium,"{'technical_quality': 0.75, 'volume_confirmation': 0.4, 'temporal_validity': 1.0, 'market_context': 1.0}",2025-08-01
TLN,True,True,False,0.0,,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",False,0.56,Low,"{'technical_quality': 0.5, 'volume_confirmation': 0.4, 'temporal_validity': 0.7, 'market_context': 1.0}",2025-08-01
IQM,True,True,False,0.586,Low,"{'technical_quality': np.float64(0.7641722075598429), 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 0.8}",True,0.72,Medium,"{'technical_quality': 0.8, 'volume_confirmation': 0.4, 'temporal_validity': 1.0, 'market_context': 0.8}",2025-08-01
AGX,True,True,False,0.0,,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",False,0.0,,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",2025-08-01
WGS,True,True,False,0.471,Low,"{'technical_quality': np.float64(0.37260219601411954), 'volume_confirmation': np.float64(0.20604937157629571), 'temporal_validity': 0.8, 'market_context': 1.0}",False,0.5,Low,"{'technical_quality': 0.4, 'volume_confirmation': 0.2, 'temporal_validity': 0.9000000000000001, 'market_context': 1.0}",2025-08-01
SRAD,True,True,True,0.607,Medium,"{'technical_quality': np.float64(0.5461365347199891), 'volume_confirmation': np.float64(0.3955071891634216), 'temporal_validity': 1.0, 'market_context': 0.7}",False,0.57,Low,"{'technical_quality': 0.65, 'volume_confirmation': 0.2, 'temporal_validity': 0.8999999999999999, 'market_context': 0.7}",2025-08-01
SPMO,True,True,True,0.607,Medium,"{'technical_quality': np.float64(0.8522958544843623), 'volume_confirmation': np.float64(0.08550419110917308), 'temporal_validity': 0.8, 'market_context': 0.8}",True,0.66,Medium,"{'technical_quality': 0.8, 'volume_confirmation': 0.2, 'temporal_validity': 1.0, 'market_context': 0.8}",2025-08-01
PLBY,True,True,False,0.458,Low,"{'technical_quality': np.float64(0.42433685979109426), 'volume_confirmation': np.float64(0.026575581553901117), 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",True,0.66,Medium,"{'technical_quality': 0.35, 'volume_confirmation': 0.8, 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",2025-08-01
GROY,True,True,False,0.534,Low,"{'technical_quality': np.float64(0.33703056730969216), 'volume_confirmation': np.float64(0.3312059229729497), 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.72,Medium,"{'technical_quality': 0.7000000000000001, 'volume_confirmation': 0.6000000000000001, 'temporal_validity': 0.8, 'market_context': 1.0}",2025-08-01
ELTX,True,True,True,0.722,Medium,"{'technical_quality': np.float64(0.6969943200760612), 'volume_confirmation': np.float64(0.47790721688125715), 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.84,High,"{'technical_quality': 0.65, 'volume_confirmation': 1.0, 'temporal_validity': 0.9000000000000001, 'market_context': 1.0}",2025-08-01
ILDR,True,True,False,0.593,Low,"{'technical_quality': np.float64(0.8077660626252313), 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 0.7}",False,0.57,Low,"{'technical_quality': 0.75, 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 0.7}",2025-08-01
LIF,True,True,False,0.0,,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",True,0.62,Medium,"{'technical_quality': 0.8, 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 1.0}",2025-08-01
PUK,True,True,True,0.67,Medium,"{'technical_quality': np.float64(0.8852902108794704), 'volume_confirmation': np.float64(0.12075254000456732), 'temporal_validity': 1.0, 'market_context': 0.8}",True,0.62,Medium,"{'technical_quality': 0.7000000000000001, 'volume_confirmation': 0.4, 'temporal_validity': 0.7, 'market_context': 0.8}",2025-08-01
AGIX,True,True,True,0.635,Medium,"{'technical_quality': np.float64(0.7027300897670778), 'volume_confirmation': np.float64(0.2455615675333072), 'temporal_validity': 1.0, 'market_context': 0.8}",True,0.82,High,"{'technical_quality': 0.75, 'volume_confirmation': 0.8, 'temporal_validity': 1.0, 'market_context': 0.8}",2025-08-01
BTI,True,True,False,0.54,Low,"{'technical_quality': np.float64(0.41234564867687734), 'volume_confirmation': np.float64(0.24935588234670225), 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.6,Medium,"{'technical_quality': 0.6, 'volume_confirmation': 0.4, 'temporal_validity': 0.7, 'market_context': 1.0}",2025-08-01
UUU,True,True,False,0.426,Low,"{'technical_quality': np.float64(0.39069686109375534), 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 0.7}",False,0.59,Low,"{'technical_quality': 0.8, 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 0.7}",2025-08-01
TPR,True,True,False,0.365,,"{'technical_quality': np.float64(0.15704586358268546), 'volume_confirmation': np.float64(0.24085993599985586), 'temporal_validity': 0.7, 'market_context': 0.8999999999999999}",True,0.67,Medium,"{'technical_quality': 0.75, 'volume_confirmation': 0.4, 'temporal_validity': 0.8, 'market_context': 0.8999999999999999}",2025-08-01
CFSB,True,True,True,0.82,High,"{'technical_quality': np.float64(0.8347156807388543), 'volume_confirmation': np.float64(0.7542063572107058), 'temporal_validity': 0.9, 'market_context': 0.8}",False,0.44,Low,"{'technical_quality': 0.55, 'volume_confirmation': 0.0, 'temporal_validity': 0.7, 'market_context': 0.8}",2025-08-01
SLGL,True,True,False,0.42,Low,"{'technical_quality': np.float64(0.30081497788437617), 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 1.0}",False,0.48,Low,"{'technical_quality': 0.55, 'volume_confirmation': 0.0, 'temporal_validity': 0.8, 'market_context': 1.0}",2025-08-01
BPMC,True,True,False,0.445,Low,"{'technical_quality': np.float64(0.373353110916891), 'volume_confirmation': np.float64(0.18629244475526746), 'temporal_validity': 0.7999999999999999, 'market_context': 0.8}",True,0.62,Medium,"{'technical_quality': 0.65, 'volume_confirmation': 0.4, 'temporal_validity': 0.8, 'market_context': 0.8}",2025-08-01
SNES,True,True,False,0.566,Low,"{'technical_quality': np.float64(0.3878595026282727), 'volume_confirmation': np.float64(0.46964903721034446), 'temporal_validity': 1.0, 'market_context': 0.7}",True,0.65,Medium,"{'technical_quality': 0.25, 'volume_confirmation': 1.0, 'temporal_validity': 0.9000000000000001, 'market_context': 0.7}",2025-08-01
CVNA,True,True,False,0.0,,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",False,0.0,,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",2025-08-01
TIGO,True,True,True,0.628,Medium,"{'technical_quality': np.float64(0.5303811577350601), 'volume_confirmation': np.float64(0.4537566925374235), 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",True,0.74,Medium,"{'technical_quality': 0.8, 'volume_confirmation': 0.6000000000000001, 'temporal_validity': 0.8, 'market_context': 0.7999999999999999}",2025-08-01
SIXG,True,True,True,0.846,High,"{'technical_quality': np.float64(0.9124757552928657), 'volume_confirmation': np.float64(0.7036646169490595), 'temporal_validity': 1.0, 'market_context': 0.7}",True,0.67,Medium,"{'technical_quality': 0.7, 'volume_confirmation': 0.4, 'temporal_validity': 1.0, 'market_context': 0.7}",2025-08-01
SIFY,True,True,False,0.44,Low,"{'technical_quality': np.float64(0.3492765107112225), 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.86,High,"{'technical_quality': 0.65, 'volume_confirmation': 1.0, 'temporal_validity': 1.0, 'market_context': 1.0}",2025-08-01
EWP,True,True,False,0.514,Low,"{'technical_quality': np.float64(0.41116162436282155), 'volume_confirmation': np.float64(0.2635790489424973), 'temporal_validity': 1.0, 'market_context': 0.7}",False,0.55,Low,"{'technical_quality': 0.65, 'volume_confirmation': 0.2, 'temporal_validity': 0.8, 'market_context': 0.7}",2025-08-01
RFIL,True,True,False,0.474,Low,"{'technical_quality': np.float64(0.4069899688384808), 'volume_confirmation': np.float64(0.03768060420315236), 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.66,Medium,"{'technical_quality': 0.30000000000000004, 'volume_confirmation': 0.8, 'temporal_validity': 1.0, 'market_context': 1.0}",2025-08-01
WTAI,True,True,False,0.536,Low,"{'technical_quality': np.float64(0.6405495657983697), 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 0.8}",True,0.68,Medium,"{'technical_quality': 0.7, 'volume_confirmation': 0.4, 'temporal_validity': 1.0, 'market_context': 0.8}",2025-08-01
DASH,True,True,False,0.0,,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",True,0.66,Medium,"{'technical_quality': 0.7, 'volume_confirmation': 0.4, 'temporal_validity': 0.9000000000000001, 'market_context': 0.8}",2025-08-01
FLUT,True,True,False,0.0,,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",True,0.69,Medium,"{'technical_quality': 0.7, 'volume_confirmation': 0.4, 'temporal_validity': 1.0, 'market_context': 0.8999999999999999}",2025-08-01
